voterId,name,age,gender,phone,email,address,state,pincode,aadhaarId,registrationDate
INDVOTER101101,Qasim Joshi,57,Other,9586710582,qasimjoshi454743@gmail.com,"406, Aurora Zila, Hindupur-561656",Mizoram,238139,401519965135,2018-10-10
INDVOTER101117,Maya Ghose,85,Male,9783767517,mayaghose455356@yahoo.com,"74/26, Datta Ganj, Mango-192624",Kerala,907094,791143969272,2019-07-16
INDVOTER100849,Nandini Walia,47,Female,9343775500,nandiniwalia45685@gmail.com,"636, Chandra Road, Kota 668886",Telangana,734293,562267224902,2023-04-02
INDVOTER100686,Rachit Bera,81,Female,9442923447,rachitbera457833@yahoo.com,"64/462, Rattan Street, Pallavaram 015074",Andhra Pradesh,812987,999463400858,2015-05-14
INDVOTER101265,Bakhshi Das,35,Male,9602269899,bakhshidas458675@gmail.com,"52/75, Pai Chowk, Ujjain 415801",Karnataka,054915,944715853564,2017-08-16
INDVOTER101214,Chaaya Seshadri,48,Other,9680761945,chaayaseshadri459935@yahoo.com,"36/381, Soman Chowk, Medininagar 797969",Rajasthan,375047,056441257908,2017-03-08
INDVOTER101051,Adya Tank,31,Female,9906916267,adyatank460680@yahoo.com,"14/14, Kalla Nagar, Morena-416182",Mizoram,775608,638828054379,2022-07-03
INDVOTER101269,Tanveer Dhingra,61,Other,9585036265,tanveerdhingra461763@gmail.com,"704, Luthra Road, Karnal 342535",Haryana,140620,983005041045,2022-03-10
INDVOTER100616,Pranit Master,68,Female,9572087287,pranitmaster462812@yahoo.com,"15/428, Aurora Circle, Panvel-748205",Jharkhand,633045,420379748469,2018-02-21
INDVOTER101442,Yadavi Das,57,Other,9000378670,yadavidas463784@outlook.com,"H.No. 17, Pillay Marg, Solapur 931929",Sikkim,468238,568271884150,2023-12-02
INDVOTER100731,Urmi Deo,80,Other,9283187913,urmideo464749@gmail.com,"H.No. 56, Parekh Chowk, Noida-487586",Madhya Pradesh,956430,940861786497,2023-09-20
INDVOTER101270,Vasatika Bahl,85,Female,9895094652,vasatikabahl465426@yahoo.com,"H.No. 91, Mann Path, Kurnool 526294",Gujarat,627503,592542279882,2016-09-20
INDVOTER101197,Krish Grover,65,Male,9316083490,krishgrover46644@outlook.com,"H.No. 315, Iyer Marg, Machilipatnam-166432",Sikkim,556294,099672479335,2017-04-04
INDVOTER101224,Arjun Shetty,84,Female,9558802682,arjunshetty467100@outlook.com,"H.No. 036, Naik Road, Kamarhati 598620",Kerala,018329,494436521557,2022-08-31
INDVOTER100966,Yatin Patil,90,Other,9534673588,yatinpatil468340@yahoo.com,"168, Shah Road, Morena-134708",Meghalaya,054331,180602923841,2018-07-13
INDVOTER100799,Sathvik Mohan,89,Other,9912523505,sathvikmohan469289@outlook.com,"H.No. 11, Ganguly Street, Morena-367415",Haryana,611302,622015223338,2022-05-20
INDVOTER100696,Damyanti Prabhu,83,Male,9715794170,damyantiprabhu470540@outlook.com,"189, Dar Road, Sambalpur-151173",Goa,644303,623967963787,2020-05-22
INDVOTER101339,Chandresh Rau,42,Female,9377168751,chandreshrau471798@yahoo.com,"H.No. 084, Kadakia, Dhule-144624",Haryana,178362,982198902033,2017-09-28
INDVOTER101276,Yamini Goda,59,Male,9907345195,yaminigoda472795@gmail.com,"H.No. 87, Jain Street, Thanjavur-750459",Himachal Pradesh,062236,381970923777,2017-12-24
INDVOTER101443,Qarin Sidhu,85,Female,9993064211,qarinsidhu47315@outlook.com,"587, Chandra Nagar, Munger 889647",Assam,495584,286614388646,2015-05-31
INDVOTER101275,Netra Nagi,84,Other,9250713482,netranagi474529@gmail.com,"447, Cheema Chowk, Bareilly-930172",Arunachal Pradesh,436018,390286391591,2023-10-14
INDVOTER101052,Janani Babu,67,Female,9841088807,jananibabu475727@outlook.com,"60/09, Wagle Marg, Jamshedpur-403539",Tripura,362515,261361127007,2015-11-02
INDVOTER101279,Osha Kashyap,32,Male,9993647977,oshakashyap476655@outlook.com,"424, Krishnamurthy Street, Aurangabad-112829",Tamil Nadu,576140,071944680592,2018-11-16
INDVOTER101334,Janani Yohannan,49,Female,9315300135,jananiyohannan477274@yahoo.com,"99, Peri Nagar, Solapur-892348",Meghalaya,774989,115616942100,2019-02-09
INDVOTER100522,Oni Pandey,87,Other,9734357356,onipandey478763@yahoo.com,"406, Palla Chowk, Suryapet 864753",Goa,729996,121537876625,2021-09-06
INDVOTER101201,Ekaraj Rai,73,Other,9046939118,ekarajrai479531@gmail.com,"18, Rao Circle, Tinsukia-933567",Andhra Pradesh,661082,418043163322,2022-08-07
INDVOTER101363,Triveni Mitra,88,Male,9564043119,trivenimitra480839@outlook.com,"H.No. 74, Rajagopalan Chowk, Ghaziabad-012882",Mizoram,017448,190150688924,2022-07-23
INDVOTER101331,Mohammed Nair,64,Male,9588191476,mohammednair481536@outlook.com,"H.No. 350, Sachdeva, Bidar-562039",Madhya Pradesh,899049,473830708704,2019-06-11
INDVOTER100942,Benjamin Prashad,64,Other,9188150283,benjaminprashad482102@outlook.com,"77/40, Buch Path, Satara 659933",Meghalaya,967816,117030789837,2018-12-19
INDVOTER100752,Vincent Kohli,73,Male,9073711889,vincentkohli48361@gmail.com,"53/87, Sha, Coimbatore 583236",Haryana,874387,790545713397,2017-06-27
INDVOTER101040,Tanish Kothari,59,Male,9836137930,tanishkothari484157@gmail.com,"58, Prabhakar Street, Bhubaneswar-907264",Bihar,299052,926670225715,2017-09-17
INDVOTER101253,Chakradev Lala,71,Male,9095441641,chakradevlala485745@outlook.com,"H.No. 041, Iyer Street, Panvel-062014",Punjab,671626,842811247511,2017-02-27
INDVOTER101164,Finn Dey,48,Female,9658231066,finndey48683@yahoo.com,"12, Babu Chowk, Tinsukia-267311",Sikkim,352344,021375195138,2017-02-10
INDVOTER101472,Matthew Vora,70,Other,9080995844,matthewvora487239@gmail.com,"271, Bhatnagar Road, Singrauli-874576",Chhattisgarh,754190,095111498762,2022-07-10
INDVOTER100664,Warhi Suresh,41,Female,9022510076,warhisuresh488170@outlook.com,"58/85, Gala Marg, Gorakhpur-325599",Manipur,081452,194310620665,2018-03-28
INDVOTER101202,Nidhi Rai,72,Male,9638351815,nidhirai489811@yahoo.com,"H.No. 805, Andra Street, Nizamabad 134740",Odisha,643557,078472602172,2016-01-13
INDVOTER101015,Baghyawati Kari,65,Other,9773556445,baghyawatikari49048@gmail.com,"H.No. 550, Gulati, Berhampore 273561",Meghalaya,207821,011352359744,2019-01-18
INDVOTER101225,Vasudha Agrawal,72,Other,9893538895,vasudhaagrawal491304@gmail.com,"H.No. 103, Bajaj Chowk, Machilipatnam 535376",Arunachal Pradesh,652285,443443138048,2023-07-14
INDVOTER100603,Kabir Walia,82,Female,9004361934,kabirwalia492376@outlook.com,"H.No. 967, Pillay Marg, Ludhiana 467838",Gujarat,602813,976130716320,2017-08-05
INDVOTER101280,Yash Dua,59,Other,9943444439,yashdua493743@outlook.com,"H.No. 638, Wason Chowk, Karaikudi-083760",Arunachal Pradesh,102183,821660623075,2023-01-19
INDVOTER101144,Ansh Dutta,28,Female,9775317176,anshdutta494286@yahoo.com,"H.No. 36, Sandhu Nagar, Ulhasnagar 978668",Karnataka,708422,806805862207,2021-01-20
INDVOTER101258,Pooja Iyengar,77,Male,9129026095,poojaiyengar495612@yahoo.com,"87/09, Rao, Tirupati-791684",Bihar,777449,104017921669,2019-10-01
INDVOTER101096,Nihal Vohra,71,Other,9939087341,nihalvohra496512@yahoo.com,"22, Bedi, Thiruvananthapuram 122186",Andhra Pradesh,219151,916782364294,2020-03-07
INDVOTER100692,Umang Apte,70,Other,9962996363,umangapte497960@yahoo.com,"694, Pandey Chowk, Phagwara-930455",Mizoram,347406,181029334511,2022-10-09
INDVOTER100558,Barkha Sarkar,72,Female,9649346284,barkhasarkar498251@gmail.com,"489, Gola Circle, Moradabad 197195",Chhattisgarh,114810,400022748265,2021-07-07
INDVOTER101361,Ekanta Tak,80,Other,9975736586,ekantatak499613@yahoo.com,"H.No. 518, Sundaram Nagar, Chandigarh-047188",Madhya Pradesh,716418,690766937276,2018-11-17
INDVOTER100927,Kiaan Babu,84,Other,9170722654,kiaanbabu500511@gmail.com,"40/07, Bava Road, Aligarh-208531",Assam,896044,301255551834,2022-11-16
INDVOTER101399,Raagini Sarna,57,Male,9679234969,raaginisarna501821@gmail.com,"13/963, Som Ganj, Miryalaguda 928039",West Bengal,117754,323307229485,2016-10-07
INDVOTER101116,Idika Peri,28,Female,9936713378,idikaperi502202@outlook.com,"H.No. 804, Kara Ganj, Surat-816945",Meghalaya,259999,841504208644,2016-01-02
INDVOTER100613,Avni Menon,40,Male,9377888971,avnimenon503822@gmail.com,"63/379, Sani Path, Bhimavaram-452468",Chhattisgarh,761664,147094374375,2021-11-03
INDVOTER100657,Faraj Master,33,Other,9559394013,farajmaster504857@yahoo.com,"776, Mitra Path, Salem 596331",Kerala,654993,681032985829,2016-05-22
INDVOTER101233,Gaurika Pingle,44,Female,9667760842,gaurikapingle505285@yahoo.com,"845, Bajaj Marg, Chinsurah-926773",Himachal Pradesh,381232,041794271414,2020-05-06
INDVOTER100891,Chandani Acharya,61,Male,9559838149,chandaniacharya506886@outlook.com,"42/60, Devi Nagar, Ujjain-511936",Uttarakhand,885483,485222946660,2022-02-18
INDVOTER100609,Zaitra Nair,24,Other,9714280384,zaitranair507516@yahoo.com,"96/12, Pillay Marg, Malegaon-033405",Goa,237663,332655564437,2017-08-09
INDVOTER101437,Jeevika Nazareth,28,Male,9642307371,jeevikanazareth508470@outlook.com,"65, Upadhyay Path, Surat 223914",Kerala,391393,389363238880,2023-10-26
INDVOTER101069,Zinal Taneja,61,Male,9110686722,zinaltaneja509536@outlook.com,"H.No. 751, Shenoy Zila, Fatehpur-660038",Bihar,138605,387524388514,2018-04-28
INDVOTER100608,Fariq Kalita,68,Other,9434213378,fariqkalita510369@gmail.com,"84, Lanka Street, Sikar 270059",Telangana,182892,134455082363,2019-10-20
INDVOTER101396,Aarav Loyal,83,Male,9532013646,aaravloyal511862@gmail.com,"H.No. 82, Pant Nagar, Pimpri-Chinchwad 204546",Tripura,048436,622907216961,2015-11-11
INDVOTER101030,Ikshita Bansal,21,Female,9318947249,ikshitabansal512912@outlook.com,"44, Arya Ganj, Bhopal 442267",Tamil Nadu,757612,538520741713,2018-04-13
INDVOTER101330,Udyati Mane,41,Male,9338372231,udyatimane513954@yahoo.com,"H.No. 349, Subramaniam Circle, Bareilly-850017",Manipur,748456,012686152734,2017-01-24
INDVOTER101219,Warinder Keer,22,Male,9207502183,warinderkeer514790@yahoo.com,"H.No. 41, Bera Street, Bilaspur 532336",Maharashtra,690815,900303243503,2016-04-28
INDVOTER101335,Pranit Gara,45,Other,9032109373,pranitgara515973@gmail.com,"92/71, Gara Path, Silchar 248315",Assam,157417,951169476985,2017-07-24
INDVOTER101086,Gaurav Chaudhry,58,Male,9744352121,gauravchaudhry516545@gmail.com,"41/497, Lanka Street, Nellore-993070",Maharashtra,198764,031362297095,2016-11-20
INDVOTER100676,Krisha Mannan,90,Female,9826470880,krishamannan517652@gmail.com,"83, Chaudhuri Road, Barasat-207903",Odisha,588109,452395751499,2023-08-21
INDVOTER100994,Zayan Srivastava,21,Other,9890264807,zayansrivastava518811@yahoo.com,"222, Prasad Zila, Kanpur-689067",Rajasthan,942535,727558239370,2015-12-10
INDVOTER101343,Darika Jaggi,74,Female,9881662171,darikajaggi519473@gmail.com,"63/732, Kala Path, Visakhapatnam-209588",Jharkhand,644149,115849649067,2022-05-19
INDVOTER101438,Xiti Sahota,22,Female,9249890614,xitisahota52037@yahoo.com,"276, More Marg, Panihati 554813",Kerala,252634,197900646410,2022-10-31
INDVOTER100728,Maanas Mann,27,Female,9306994337,maanasmann521884@gmail.com,"10, Yohannan Street, Vasai-Virar-563598",Arunachal Pradesh,327150,862268590243,2020-11-24
INDVOTER101382,Diya Vohra,37,Other,9680988615,diyavohra522906@gmail.com,"H.No. 073, Bhakta Circle, Nandyal-601739",Assam,727498,748555445132,2019-09-20
INDVOTER101462,Mekhala Batra,80,Male,9725040400,mekhalabatra523659@outlook.com,"H.No. 386, Murthy, Shivpuri-661427",Uttar Pradesh,260938,882027847494,2022-09-04
INDVOTER101507,Abhiram Rout,22,Other,9850804452,abhiramrout524825@outlook.com,"464, Cherian Zila, Vellore 412297",Telangana,660236,301297581332,2021-01-02
INDVOTER101146,Divya Behl,42,Female,9879065860,divyabehl525135@yahoo.com,"53/47, Cheema Circle, Bidhannagar 299522",Chhattisgarh,274974,653378539046,2016-03-10
INDVOTER101080,Kashish Sarin,50,Female,9490613376,kashishsarin526722@gmail.com,"97/30, Naik Ganj, Bhatpara-881823",Maharashtra,409083,760361449302,2022-04-06
INDVOTER100857,Warinder Thaker,18,Male,9852089438,warinderthaker527937@gmail.com,"H.No. 12, Shan Nagar, Madhyamgram 651581",Assam,385378,314015766869,2019-12-25
INDVOTER101132,Vaishnavi Bobal,83,Other,9560766979,vaishnavibobal528490@yahoo.com,"H.No. 191, Deshpande, Delhi-936962",Kerala,607286,708543649328,2023-09-21
INDVOTER100694,Isha Badami,25,Other,9036825146,ishabadami529680@yahoo.com,"H.No. 748, Nadkarni Ganj, Gurgaon 946796",Punjab,698868,320041011782,2018-01-15
INDVOTER101446,Vivaan Divan,81,Female,9596658548,vivaandivan530298@outlook.com,"H.No. 38, Mohan Zila, Saharsa 036088",Chhattisgarh,095553,000530114826,2015-12-28
INDVOTER101425,Veer Gara,86,Female,9585539774,veergara531408@outlook.com,"59/84, Datta Chowk, Begusarai-148742",Telangana,023487,757997530321,2018-01-08
INDVOTER101232,Anita Shan,90,Female,9619150257,anitashan532226@yahoo.com,"400, Yogi Marg, Ludhiana-394804",Manipur,031821,500879560455,2017-03-18
INDVOTER101358,Rachita Hayer,74,Other,9957939658,rachitahayer533767@gmail.com,"H.No. 73, Aurora Path, Amroha 363529",Nagaland,007055,051971814593,2016-09-04
INDVOTER101411,Samaksh Karnik,87,Female,9743489453,samakshkarnik534958@yahoo.com,"65/04, Kuruvilla Marg, Madanapalle 208742",West Bengal,074270,894879049618,2022-03-01
INDVOTER101028,Rushil Loke,30,Other,9734870257,rushilloke535759@gmail.com,"191, Ramachandran Road, Amritsar-404287",Arunachal Pradesh,242145,297747247996,2016-05-15
INDVOTER101257,Chatura Rai,29,Other,9478284029,chaturarai536936@yahoo.com,"H.No. 204, Jaggi Path, Dehradun-807126",Karnataka,389943,341340503530,2016-09-24
INDVOTER100970,Hemal Mitra,45,Other,9185867454,hemalmitra537294@gmail.com,"H.No. 754, Ghose Zila, Panchkula-128520",Odisha,266393,349396547206,2015-07-28
INDVOTER100581,Faras Chacko,77,Other,9567617755,faraschacko538828@gmail.com,"H.No. 15, Goda Nagar, Kolkata 006083",Assam,600707,108675875273,2022-03-10
INDVOTER100763,Nidhi Rama,47,Other,9255022667,nidhirama539533@gmail.com,"H.No. 84, Andra Chowk, Sirsa-853131",Karnataka,409883,662046996271,2022-11-05
INDVOTER101179,Finn Misra,73,Other,9548140595,finnmisra540439@outlook.com,"33/58, Goel, Adoni-252090",Tamil Nadu,219430,959894975754,2023-08-10
INDVOTER100950,Oni Seshadri,68,Female,9443017937,oniseshadri541148@outlook.com,"H.No. 646, Borra Circle, Shivpuri-763090",Punjab,717336,387384109021,2023-01-22
INDVOTER101055,Dev Andra,69,Female,9030651278,devandra542197@yahoo.com,"13/182, Swaminathan Nagar, Siwan 929155",Mizoram,655041,553059015192,2016-08-28
INDVOTER101455,Samuel Bhatia,41,Male,9243777701,samuelbhatia543193@outlook.com,"99/042, Anand Marg, Rourkela 258605",Bihar,405031,269838660665,2015-05-24
INDVOTER101103,Ekantika Hayre,24,Female,9694831668,ekantikahayre544367@gmail.com,"H.No. 01, Narula Nagar, Jalna-630745",Haryana,314364,654348579102,2019-01-19
INDVOTER100922,Anay Bali,19,Other,9431924452,anaybali545523@outlook.com,"17, Mistry Zila, Kota-805507",Assam,930823,801260307557,2022-04-16
INDVOTER101529,Ridhi Chada,30,Other,9384336935,ridhichada546733@yahoo.com,"H.No. 307, Pall Circle, Sultan Pur Majra-046803",Karnataka,346117,017824560584,2020-08-03
INDVOTER100743,Ishanvi Bhandari,45,Female,9868395755,ishanvibhandari547444@outlook.com,"74/927, Tata Circle, Chittoor 522694",Kerala,726353,837910161207,2020-09-16
INDVOTER100956,Vritti Date,42,Other,9865573175,vrittidate548101@gmail.com,"678, Biswas Chowk, Bahraich 230857",Nagaland,300165,844876877696,2018-11-17
INDVOTER101495,Udant Shere,52,Female,9011233635,udantshere549311@gmail.com,"32/501, Chand Street, Kota-482119",Gujarat,207597,940726819599,2015-05-16
INDVOTER101154,Bimala Saran,36,Other,9601787571,bimalasaran550707@outlook.com,"571, Ganesh Circle, Dehri-576667",Rajasthan,515614,780559062091,2019-05-27
INDVOTER100782,Kashish Morar,45,Other,9216986198,kashishmorar551221@yahoo.com,"60/633, Kari Ganj, Ghaziabad 015026",Tripura,787497,749491730389,2023-03-07
INDVOTER101067,Jackson Sundaram,30,Female,9749988765,jacksonsundaram552713@outlook.com,"195, Mitter Chowk, Panvel-535954",Goa,454248,709094694517,2017-06-09
INDVOTER101241,Alexander Sankar,86,Other,9237978913,alexandersankar553184@yahoo.com,"H.No. 039, Narayanan Zila, Kalyan-Dombivli 218698",Maharashtra,924429,819780794307,2016-03-28
INDVOTER101170,Indira De,48,Female,9546474834,indirade554383@yahoo.com,"64/981, Mammen Street, Suryapet 151538",Rajasthan,931651,358361274922,2021-08-30
INDVOTER100983,Thomas Hari,30,Other,9293588810,thomashari555221@yahoo.com,"11, Madan Path, Anantapuram-405255",Assam,525269,072095287497,2019-09-12
INDVOTER101256,Kamala Sharaf,25,Female,9668465023,kamalasharaf556441@yahoo.com,"H.No. 889, Bhavsar Chowk, Nadiad 035306",Kerala,752909,755754298121,2016-07-30
INDVOTER101406,Harrison Brahmbhatt,29,Female,9531966045,harrisonbrahmbhatt557472@yahoo.com,"53/737, Sastry Street, Gorakhpur 055593",Maharashtra,049163,676480295426,2017-06-20
INDVOTER100684,Ryan Taneja,38,Female,9583595846,ryantaneja558717@outlook.com,"59/54, Dixit Ganj, Baranagar 408733",Rajasthan,581763,805608285128,2016-06-19
INDVOTER101153,Yug Mukherjee,18,Male,9939784493,yugmukherjee55962@outlook.com,"23/426, Chaudhary Marg, Bhind 493541",Mizoram,333362,793799838787,2023-11-28
INDVOTER100991,Jonathan Mohan,36,Male,9416681140,jonathanmohan560417@outlook.com,"214, Nagar, Moradabad 464489",Jharkhand,473133,651064594400,2020-06-15
INDVOTER100971,Pallavi Oommen,28,Female,9009135004,pallavioommen561941@gmail.com,"H.No. 620, Verma Ganj, Haridwar 250330",Himachal Pradesh,614169,998796578996,2018-03-05
INDVOTER100982,Lucky Bose,53,Other,9415009678,luckybose562923@yahoo.com,"74/27, Naik Street, Gwalior-896838",Sikkim,247186,706864135204,2020-03-06
INDVOTER101151,Jason Grewal,25,Other,9037294261,jasongrewal563768@gmail.com,"H.No. 74, Nagarajan Street, Katihar-275118",Sikkim,479085,249483039856,2018-02-14
INDVOTER101095,Rayaan Kadakia,44,Other,9999701284,rayaankadakia564972@gmail.com,"237, Sule Road, Malda 901920",Uttar Pradesh,379072,946790139887,2021-04-15
INDVOTER101505,Krish Halder,50,Female,9877523047,krishhalder565521@outlook.com,"H.No. 208, Garde Circle, Thiruvananthapuram-374321",Andhra Pradesh,317450,291157687086,2018-03-22
INDVOTER100903,Lavanya Bhandari,50,Other,9072196432,lavanyabhandari566654@yahoo.com,"376, Nadig Road, Begusarai 079252",Sikkim,744864,743583403915,2015-02-12
INDVOTER100998,Faraj Mital,73,Other,9462108092,farajmital567733@gmail.com,"H.No. 19, Nagarajan Path, Gangtok-768586",Andhra Pradesh,411648,461503196334,2022-04-12
INDVOTER101087,Reva Venkatesh,54,Male,9313500177,revavenkatesh568147@yahoo.com,"56/99, Upadhyay Road, Chittoor-275704",Assam,599509,156445622737,2018-07-18
INDVOTER101159,Kamala Chadha,46,Male,9714891195,kamalachadha569700@gmail.com,"88, Kala Marg, Mehsana 232615",Assam,441642,607318798785,2023-10-12
INDVOTER100941,Sarthak Mital,80,Male,9491672270,sarthakmital570468@yahoo.com,"980, Chokshi, Panchkula-047637",Bihar,580340,962159430049,2019-10-27
INDVOTER100805,Mason Sachdev,74,Other,9188668391,masonsachdev571818@yahoo.com,"65/57, Kumer, Deoghar 167596",Jharkhand,539389,280521813044,2023-11-21
INDVOTER100913,Aarnav Ray,88,Male,9526411723,aarnavray572328@gmail.com,"11, Sane, Haridwar-083944",Jharkhand,712851,052753963964,2019-03-07
INDVOTER101506,Brinda Singhal,74,Male,9145536886,brindasinghal573210@yahoo.com,"H.No. 499, Pau Chowk, Jaunpur-305813",Haryana,927310,185009455595,2023-11-02
INDVOTER101552,Leela Deol,21,Other,9088486202,leeladeol574250@yahoo.com,"73/23, Wason Nagar, Udaipur-042903",Himachal Pradesh,790714,337021494941,2023-03-05
INDVOTER100777,Simon Bajwa,23,Male,9146212598,simonbajwa575592@outlook.com,"H.No. 07, Sachdev Zila, Hajipur-267346",Madhya Pradesh,853823,215602265538,2018-01-31
INDVOTER100770,Isha Narayan,31,Male,9399583610,ishanarayan576442@gmail.com,"59/111, Chana Path, Vadodara 539206",Nagaland,037887,028042058986,2021-11-19
INDVOTER101147,Neelima Savant,54,Other,9829222152,neelimasavant577242@gmail.com,"618, Prasad Street, Machilipatnam-195258",Odisha,216494,118440160931,2017-09-14
INDVOTER100887,Jhalak Gupta,69,Female,9156908626,jhalakgupta578562@yahoo.com,"021, Rajagopal, Mumbai 766737",Jharkhand,081697,351065576812,2017-02-20
INDVOTER101278,Triveni Bath,65,Male,9454860084,trivenibath579737@outlook.com,"18/405, Rana Street, Jaipur-682622",Kerala,433185,692410579742,2018-08-15
INDVOTER100904,Ucchal Patil,70,Female,9779071980,ucchalpatil580237@gmail.com,"890, Biswas Nagar, Anand 606812",Punjab,893545,824311806417,2017-04-06
INDVOTER101090,Pranav Panchal,58,Female,9291007654,pranavpanchal581530@gmail.com,"H.No. 131, Mohan Marg, Sirsa-156227",Uttar Pradesh,329405,202607841870,2018-04-10
INDVOTER101577,Warinder Upadhyay,90,Other,9023966459,warinderupadhyay582864@yahoo.com,"380, Sura Circle, Gulbarga-874786",Punjab,168272,115672407114,2017-09-10
